fpr,tpr,threshold
0.002773202996334272,0.7567567567567568,0.9658136950778258
0.0027802865288919583,0.7567567567567568,0.9654620550470913
0.0027802865288919583,0.7581081081081081,0.965454929521593
0.002787370061449645,0.7581081081081081,0.9653275543616767
0.002787370061449645,0.7594594594594595,0.9653149949161631
0.0028192459579592342,0.7594594594594595,0.9647509572130161
0.0028192459579592342,0.7608108108108108,0.9647095796024819
0.0028369547893534507,0.7608108108108108,0.9643299179584778
0.0028369547893534507,0.7621621621621621,0.964321190328572
0.0028475800881899802,0.7621621621621621,0.9640329929917921
0.0028475800881899802,0.7635135135135135,0.9639000572109075
0.002861747153305353,0.7635135135135135,0.9637470161962571
0.002861747153305353,0.7648648648648648,0.9637419033398394
0.002911331881209159,0.7648648648648648,0.9628271871231368
0.002911331881209159,0.7662162162162162,0.9625828558760016
0.002929040712603375,0.7662162162162162,0.9624635995449858
0.002929040712603375,0.7675675675675676,0.9623441607861055
0.0029432077777187485,0.7675675675675676,0.9622567688629952
0.0029432077777187485,0.768918918918919,0.9618224588571398
0.0029857089730648675,0.768918918918919,0.9613782927536285
0.0029857089730648675,0.7716216216216216,0.9613091089860988
0.0029892507393437105,0.7716216216216216,0.961263244278211
0.0029892507393437105,0.772972972972973,0.9610763460987439
0.003003417804459084,0.772972972972973,0.9605266339435014
0.003003417804459084,0.7743243243243243,0.9602723739648448
0.003035293700968673,0.7743243243243243,0.9598032399863566
0.003035293700968673,0.7756756756756756,0.9596361658424621
0.003060086064920576,0.7756756756756756,0.9588798926657145
0.003060086064920576,0.7797297297297298,0.9586161953176001
0.0030813366625936354,0.7797297297297298,0.9580731525755516
0.0030813366625936354,0.7810810810810811,0.9580462502139184
0.0031061290265455383,0.7810810810810811,0.9576940461826796
0.0031061290265455383,0.7824324324324324,0.9575466446865806
0.0031840478846800898,0.7824324324324324,0.9559049988192299
0.0031840478846800898,0.7837837837837838,0.955464487033318
0.003198214949795463,0.7837837837837838,0.9553147551414852
0.003198214949795463,0.7864864864864864,0.9551184376694056
0.003279675574208858,0.7864864864864864,0.9532959347715952
0.003279675574208858,0.7878378378378378,0.9531604270228728
0.0033186350032761336,0.7878378378378378,0.9525903110029278
0.0033186350032761336,0.7891891891891892,0.9524050904008146
0.0033575944323434095,0.7891891891891892,0.9518832595212094
0.0033575944323434095,0.7905405405405406,0.9518688486665152
0.0033717614974587825,0.7905405405405406,0.9513606694399167
0.0033717614974587825,0.7918918918918919,0.9511900267637281
0.0033965538614106855,0.7918918918918919,0.9505116783097637
0.0033965538614106855,0.7932432432432432,0.9504833413343673
0.003442596823035648,0.7932432432432432,0.9494785757754058
0.003442596823035648,0.7959459459459459,0.949346774539705
0.0034921815509394534,0.7959459459459459,0.9477734953956515
0.0034921815509394534,0.7972972972972973,0.9477473928845425
